mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,source_3_path,source_3_gain,source_4_path,source_4_gain,noise_path,noise_gain
7859-102518-0027_163-122947-0022_1235-135887-0028_2836-5355-0035,train-clean-100\7859\102518\7859-102518-0027.flac,0.4962774529847137,train-clean-100\163\122947\163-122947-0022.flac,1.6681196667451714,train-clean-100\1235\135887\1235-135887-0028.flac,0.512825604920092,train-clean-100\2836\5355\2836-5355-0035.flac,0.512368974849543,tr\40pa010j_1.5584_01ko030g_-1.5584.wav,2.795176744605038
229-130880-0071_4640-19189-0008_248-130644-0028_2384-152900-0066,train-clean-100\229\130880\229-130880-0071.flac,0.6619570894346376,train-clean-100\4640\19189\4640-19189-0008.flac,0.7876467140763275,train-clean-100\248\130644\248-130644-0028.flac,1.012016409287245,train-clean-100\2384\152900\2384-152900-0066.flac,0.4173078218541148,tr\40go030j_0.81216_40cc021c_-0.81216.wav,0.5145468727776091
3214-167606-0024_89-219-0005_3526-176653-0038_3664-11714-0000,train-clean-100\3214\167606\3214-167606-0024.flac,0.7733114958557913,train-clean-100\89\219\89-219-0005.flac,0.5296774506415141,train-clean-100\3526\176653\3526-176653-0038.flac,0.8750366415605236,train-clean-100\3664\11714\3664-11714-0000.flac,0.4614040870370125,tr\20qo0101_1.6481_01dc020r_-1.6481.wav,1.8379429644081935
4267-78186-0028_2136-5143-0040_4813-248638-0044_125-121342-0044,train-clean-100\4267\78186\4267-78186-0028.flac,0.4513131673275154,train-clean-100\2136\5143\2136-5143-0040.flac,0.3635984351108949,train-clean-100\4813\248638\4813-248638-0044.flac,0.5886237600125201,train-clean-100\125\121342\125-121342-0044.flac,0.8337797457429065,tr\205o010r_0.10315_401a010z_-0.10315.wav,1.1816279936146936
6925-80680-0001_3242-67168-0020_4640-19188-0032_1867-148436-0005,train-clean-100\6925\80680\6925-80680-0001.flac,0.3182165309776772,train-clean-100\3242\67168\3242-67168-0020.flac,0.4653050583432763,train-clean-100\4640\19188\4640-19188-0032.flac,0.6611594604409676,train-clean-100\1867\148436\1867-148436-0005.flac,0.6065009209516862,tr\01bc021d_0.13619_20aa010i_-0.13619.wav,0.6510078285394507
150-126107-0030_5703-47212-0025_4680-16041-0017_4340-15220-0073,train-clean-100\150\126107\150-126107-0030.flac,0.7373546878778925,train-clean-100\5703\47212\5703-47212-0025.flac,0.4678401341587048,train-clean-100\4680\16041\4680-16041-0017.flac,0.5474306298810658,train-clean-100\4340\15220\4340-15220-0073.flac,0.6568768625304933,tr\024a010z_0.27124_20vo010m_-0.27124.wav,0.3941590172198945
2196-174172-0036_3723-171115-0031_8770-295462-0021_4137-11701-0030,train-clean-100\2196\174172\2196-174172-0036.flac,0.9070910225680024,train-clean-100\3723\171115\3723-171115-0031.flac,0.4780115488049108,train-clean-100\8770\295462\8770-295462-0021.flac,0.3619593681690052,train-clean-100\4137\11701\4137-11701-0030.flac,0.5319014161395801,tr\01co030d_0.12154_20uo010p_-0.12154.wav,0.460577755778677
226-131533-0016_87-121553-0102_4397-15678-0028_2836-5354-0012,train-clean-100\226\131533\226-131533-0016.flac,0.6904082872179926,train-clean-100\87\121553\87-121553-0102.flac,0.3917191036279966,train-clean-100\4397\15678\4397-15678-0028.flac,0.8248313052910786,train-clean-100\2836\5354\2836-5354-0012.flac,0.6021750518826232,tr\20ko010i_1.1082_409c020y_-1.1082.wav,0.611335510905548
39-121916-0001_89-219-0054_2691-156745-0011_2159-179157-0022,train-clean-100\39\121916\39-121916-0001.flac,0.6261354127325306,train-clean-100\89\219\89-219-0054.flac,0.6869438801315937,train-clean-100\2691\156745\2691-156745-0011.flac,0.3502249734090145,train-clean-100\2159\179157\2159-179157-0022.flac,0.7998940931848587,tr\011a010w_0.30008_01fo0317_-0.30008.wav,1.8484724714569356
125-121124-0071_1578-6379-0003_4267-78186-0021_19-227-0059,train-clean-100\125\121124\125-121124-0071.flac,0.8191197570599525,train-clean-100\1578\6379\1578-6379-0003.flac,0.6717002429687317,train-clean-100\4267\78186\4267-78186-0021.flac,0.7331287295297497,train-clean-100\19\227\19-227-0059.flac,0.6158001417642343,tr\20mo0101_1.4232_01io030g_-1.4232.wav,0.9708185777800038
83-11691-0033_8088-284756-0097_5192-19397-0081_4340-15220-0031,train-clean-100\83\11691\83-11691-0033.flac,0.5194624061602396,train-clean-100\8088\284756\8088-284756-0097.flac,0.3856595477149397,train-clean-100\5192\19397\5192-19397-0081.flac,0.5363550780837602,train-clean-100\4340\15220\4340-15220-0031.flac,0.7109999644827784,tr\01ko0319_1.5379_021c020m_-1.5379.wav,2.063335655661353
4481-17499-0045_730-358-0026_1898-145724-0034_4898-28461-0059,train-clean-100\4481\17499\4481-17499-0045.flac,0.4275314496846153,train-clean-100\730\358\730-358-0026.flac,0.8270314312565126,train-clean-100\1898\145724\1898-145724-0034.flac,1.5491045742799692,train-clean-100\4898\28461\4898-28461-0059.flac,0.8511871721655593,tr\01vo0318_2.1036_20uc010m_-2.1036.wav,2.464839928989972
289-121652-0012_5049-25947-0036_460-172359-0035_8226-274369-0027,train-clean-100\289\121652\289-121652-0012.flac,0.6554731740557573,train-clean-100\5049\25947\5049-25947-0036.flac,0.5581303271813319,train-clean-100\460\172359\460-172359-0035.flac,1.2630579305769567,train-clean-100\8226\274369\8226-274369-0027.flac,0.4621468212265529,tr\01lo0319_0.62471_407c021d_-0.62471.wav,1.613104352685813
7264-92310-0020_730-358-0013_1723-141149-0010_2092-145709-0019,train-clean-100\7264\92310\7264-92310-0020.flac,0.3199130293709313,train-clean-100\730\358\730-358-0013.flac,0.6216445449537067,train-clean-100\1723\141149\1723-141149-0010.flac,0.6322934719286942,train-clean-100\2092\145709\2092-145709-0019.flac,0.2775930239302801,tr\02bo0308_2.1652_20no010p_-2.1652.wav,3.931290183187888
4406-16882-0025_1553-140048-0034_4830-25904-0013_2002-139469-0004,train-clean-100\4406\16882\4406-16882-0025.flac,0.9454656249965854,train-clean-100\1553\140048\1553-140048-0034.flac,0.7414680755052647,train-clean-100\4830\25904\4830-25904-0013.flac,0.5840569756602502,train-clean-100\2002\139469\2002-139469-0004.flac,0.3849391351276329,tr\01io030q_0.93841_204a010p_-0.93841.wav,4.633555402406173
8629-261139-0063_248-130644-0018_8063-274116-0038_4267-78186-0022,train-clean-100\8629\261139\8629-261139-0063.flac,0.3481523679041434,train-clean-100\248\130644\248-130644-0018.flac,0.658088209466243,train-clean-100\8063\274116\8063-274116-0038.flac,0.3113605094992068,train-clean-100\4267\78186\4267-78186-0022.flac,0.6956571914177105,tr\022a010p_0.32607_20bo010f_-0.32607.wav,1.4239393454506066
4018-107312-0004_412-126975-0050_2817-142371-0028_7517-100429-0016,train-clean-100\4018\107312\4018-107312-0004.flac,0.7553322342129812,train-clean-100\412\126975\412-126975-0050.flac,1.038043733665923,train-clean-100\2817\142371\2817-142371-0028.flac,0.8056764026301757,train-clean-100\7517\100429\7517-100429-0016.flac,0.3459153162030672,tr\01ko0304_0.50005_022c020v_-0.50005.wav,1.214007493017068
3374-298025-0019_7278-91083-0024_4088-158077-0066_2893-139322-0008,train-clean-100\3374\298025\3374-298025-0019.flac,0.5292704075508944,train-clean-100\7278\91083\7278-91083-0024.flac,0.4196841676271708,train-clean-100\4088\158077\4088-158077-0066.flac,0.4461241616899518,train-clean-100\2893\139322\2893-139322-0008.flac,0.7812125701710686,tr\40gc0213_0.11631_40ec021c_-0.11631.wav,0.6408879178485168
3723-171115-0045_8238-274553-0059_3112-9555-0006_1970-28415-0036,train-clean-100\3723\171115\3723-171115-0045.flac,0.6208320804231361,train-clean-100\8238\274553\8238-274553-0059.flac,0.8163776391649167,train-clean-100\3112\9555\3112-9555-0006.flac,0.7519826143965266,train-clean-100\1970\28415\1970-28415-0036.flac,0.4815104636435871,tr\20pa0105_2.4693_206o010c_-2.4693.wav,1.13630973994005
5561-41616-0017_3440-171006-0023_587-41619-0001_2817-142371-0066,train-clean-100\5561\41616\5561-41616-0017.flac,0.713221357255547,train-clean-100\3440\171006\3440-171006-0023.flac,0.7912049119617335,train-clean-100\587\41619\587-41619-0001.flac,1.0541314040641083,train-clean-100\2817\142371\2817-142371-0066.flac,0.6337090317572344,tr\01jo030v_0.44161_012o030i_-0.44161.wav,4.389174438411185
8088-284756-0034_4680-16041-0005_3526-175658-0027_40-121026-0008,train-clean-100\8088\284756\8088-284756-0034.flac,0.5561486460196099,train-clean-100\4680\16041\4680-16041-0005.flac,0.4330253047215967,train-clean-100\3526\175658\3526-175658-0027.flac,0.3285714928864028,train-clean-100\40\121026\40-121026-0008.flac,0.7956904167077533,tr\20aa0105_0.6505_01ko031f_-0.6505.wav,2.1929929248572373
6147-34605-0012_3607-135982-0014_6848-252322-0030_200-126784-0011,train-clean-100\6147\34605\6147-34605-0012.flac,0.6277406901543562,train-clean-100\3607\135982\3607-135982-0014.flac,1.2153124888706033,train-clean-100\6848\252322\6848-252322-0030.flac,0.6009883323802918,train-clean-100\200\126784\200-126784-0011.flac,1.9340004338901196,tr\01qc0214_2.1179_025o031b_-2.1179.wav,0.8525840701919156
7302-86815-0001_1355-39947-0038_8312-279790-0040_4481-17498-0009,train-clean-100\7302\86815\7302-86815-0001.flac,0.393502145338243,train-clean-100\1355\39947\1355-39947-0038.flac,0.6211836323647686,train-clean-100\8312\279790\8312-279790-0040.flac,0.6143945457329358,train-clean-100\4481\17498\4481-17498-0009.flac,0.8349208857974117,tr\206o010m_1.7106_01ma010k_-1.7106.wav,2.6380343636224084
1069-133699-0007_4340-15220-0092_6531-61334-0074_7367-86737-0024,train-clean-100\1069\133699\1069-133699-0007.flac,0.2585034966703447,train-clean-100\4340\15220\4340-15220-0092.flac,0.8907459942573933,train-clean-100\6531\61334\6531-61334-0074.flac,0.5199582031767706,train-clean-100\7367\86737\7367-86737-0024.flac,0.7417282521059086,tr\20mc010f_0.75965_40bo030d_-0.75965.wav,3.049868595816635
3374-298026-0043_2989-138035-0063_4195-186238-0001_89-219-0024,train-clean-100\3374\298026\3374-298026-0043.flac,0.6465448788533884,train-clean-100\2989\138035\2989-138035-0063.flac,0.6790117577751034,train-clean-100\4195\186238\4195-186238-0001.flac,0.4995355903718961,train-clean-100\89\219\89-219-0024.flac,0.4286511557081443,tr\01jc021f_1.2957_20do010h_-1.2957.wav,1.4816105442176797
3526-175658-0010_1578-140049-0014_8465-246943-0008_307-127535-0007,train-clean-100\3526\175658\3526-175658-0010.flac,0.5687712443337838,train-clean-100\1578\140049\1578-140049-0014.flac,0.6943218167307225,train-clean-100\8465\246943\8465-246943-0008.flac,0.6348707042653537,train-clean-100\307\127535\307-127535-0007.flac,0.389936145923357,tr\40ka010j_1.5147_025o0305_-1.5147.wav,1.253975266169729
3526-176653-0020_6078-54013-0015_2514-149482-0051_1081-125237-0075,train-clean-100\3526\176653\3526-176653-0020.flac,0.6297102522906077,train-clean-100\6078\54013\6078-54013-0015.flac,0.5326863488707488,train-clean-100\2514\149482\2514-149482-0051.flac,0.6473349349910381,train-clean-100\1081\125237\1081-125237-0075.flac,0.4340221289960621,tr\01bo030p_2.1432_01nc020m_-2.1432.wav,0.2884433888066416
5703-47198-0032_4160-14187-0005_302-123516-0030_6000-55211-0029,train-clean-100\5703\47198\5703-47198-0032.flac,0.5385911462372438,train-clean-100\4160\14187\4160-14187-0005.flac,0.580043319148666,train-clean-100\302\123516\302-123516-0030.flac,0.4179348318834663,train-clean-100\6000\55211\6000-55211-0029.flac,0.2508165251358015,tr\20lo010c_1.6449_401a0108_-1.6449.wav,0.5705368544258601
4137-11702-0045_3374-298026-0012_6925-80680-0016_5463-39173-0010,train-clean-100\4137\11702\4137-11702-0045.flac,0.9133782417755498,train-clean-100\3374\298026\3374-298026-0012.flac,0.5086585850170141,train-clean-100\6925\80680\6925-80680-0016.flac,0.9746772156088443,train-clean-100\5463\39173\5463-39173-0010.flac,0.6146489202083842,tr\025c0201_2.0065_40mo030c_-2.0065.wav,2.0337459985463218
5703-47198-0025_3983-5331-0025_3807-4923-0025_8419-293473-0008,train-clean-100\5703\47198\5703-47198-0025.flac,0.4328145165703788,train-clean-100\3983\5331\3983-5331-0025.flac,0.8086426291016326,train-clean-100\3807\4923\3807-4923-0025.flac,0.5384076814450491,train-clean-100\8419\293473\8419-293473-0008.flac,0.7098981973167582,tr\40gc020z_1.5342_40ma010w_-1.5342.wav,1.61757050258672
163-122947-0012_7078-271888-0050_89-219-0033_3526-176653-0035,train-clean-100\163\122947\163-122947-0012.flac,1.0665332893951225,train-clean-100\7078\271888\7078-271888-0050.flac,0.4382604035060568,train-clean-100\89\219\89-219-0033.flac,0.6496865208035696,train-clean-100\3526\176653\3526-176653-0035.flac,1.0952244867022365,tr\40hc021b_0.73596_015o030n_-0.73596.wav,0.7859312852422615
4830-25898-0053_32-4137-0053_1553-140047-0008_5561-41616-0001,train-clean-100\4830\25898\4830-25898-0053.flac,0.6517538460674022,train-clean-100\32\4137\32-4137-0053.flac,0.4925486101881497,train-clean-100\1553\140047\1553-140047-0008.flac,0.7848730734410883,train-clean-100\5561\41616\5561-41616-0001.flac,1.315070872630134,tr\026o030c_1.0667_40io0301_-1.0667.wav,3.40246893364855
248-130644-0022_5778-54535-0015_289-121665-0007_7800-283478-0002,train-clean-100\248\130644\248-130644-0022.flac,1.4858894127049669,train-clean-100\5778\54535\5778-54535-0015.flac,0.5171964766392833,train-clean-100\289\121665\289-121665-0007.flac,0.6262701244845891,train-clean-100\7800\283478\7800-283478-0002.flac,0.4582951338893434,tr\01nc0202_0.64673_20ho010l_-0.64673.wav,2.5869717476740064
1737-142397-0028_87-121553-0031_5463-39174-0034_5688-41232-0068,train-clean-100\1737\142397\1737-142397-0028.flac,0.5338625308738073,train-clean-100\87\121553\87-121553-0031.flac,0.4121579484008998,train-clean-100\5463\39174\5463-39174-0034.flac,1.3047858450769712,train-clean-100\5688\41232\5688-41232-0068.flac,0.404359220957982,tr\026o030c_0.51964_20fa0106_-0.51964.wav,2.339211459984669
1578-140049-0032_2002-139469-0048_4859-29340-0003_3440-171006-0003,train-clean-100\1578\140049\1578-140049-0032.flac,0.5265439201707839,train-clean-100\2002\139469\2002-139469-0048.flac,0.3846462673178742,train-clean-100\4859\29340\4859-29340-0003.flac,0.4515990943669349,train-clean-100\3440\171006\3440-171006-0003.flac,1.0749132690333398,tr\20ha010a_1.7667_01zo031e_-1.7667.wav,1.9103388823691816
4014-186175-0004_2391-145015-0039_1040-133433-0040_4051-11217-0020,train-clean-100\4014\186175\4014-186175-0004.flac,0.5975276210328431,train-clean-100\2391\145015\2391-145015-0039.flac,1.0246542626337218,train-clean-100\1040\133433\1040-133433-0040.flac,0.648516957104901,train-clean-100\4051\11217\4051-11217-0020.flac,0.6043198732845988,tr\01ro030y_0.729_024o0308_-0.729.wav,1.3929677009152082
7059-77900-0034_1624-168623-0010_8108-280354-0031_2092-145706-0025,train-clean-100\7059\77900\7059-77900-0034.flac,0.5513942853801524,train-clean-100\1624\168623\1624-168623-0010.flac,0.5856491915626566,train-clean-100\8108\280354\8108-280354-0031.flac,0.8898535251894074,train-clean-100\2092\145706\2092-145706-0025.flac,1.2042584463560777,tr\01mo030j_1.3962_20kc010e_-1.3962.wav,0.4502787296065722
87-121553-0076_7402-90848-0009_8580-287363-0008_83-9960-0021,train-clean-100\87\121553\87-121553-0076.flac,0.5621161472382684,train-clean-100\7402\90848\7402-90848-0009.flac,0.3075896747845431,train-clean-100\8580\287363\8580-287363-0008.flac,0.3787350952125831,train-clean-100\83\9960\83-9960-0021.flac,0.5794936468387968,tr\40gc0216_2.3411_018o030a_-2.3411.wav,2.01918006879029
26-495-0059_2136-5143-0008_87-121553-0048_39-121915-0012,train-clean-100\26\495\26-495-0059.flac,0.7656230935130646,train-clean-100\2136\5143\2136-5143-0008.flac,0.4073233025075627,train-clean-100\87\121553\87-121553-0048.flac,0.3788020890773668,train-clean-100\39\121915\39-121915-0012.flac,1.0211547633264906,tr\02ca0109_0.87058_206o0105_-0.87058.wav,1.079533682484867
2436-2476-0002_26-495-0090_6476-57446-0065_19-198-0004,train-clean-100\2436\2476\2436-2476-0002.flac,0.7135348225046275,train-clean-100\26\495\26-495-0090.flac,0.4492865215593827,train-clean-100\6476\57446\6476-57446-0065.flac,0.451320176244353,train-clean-100\19\198\19-198-0004.flac,0.7382668305088952,tr\407o030j_1.4893_01go0315_-1.4893.wav,1.19719541365798
211-122425-0044_669-129061-0023_5789-70653-0000_4014-186183-0004,train-clean-100\211\122425\211-122425-0044.flac,1.269483561326265,train-clean-100\669\129061\669-129061-0023.flac,0.3234986058130627,train-clean-100\5789\70653\5789-70653-0000.flac,0.3931228546974739,train-clean-100\4014\186183\4014-186183-0004.flac,0.5375350178057531,tr\20lo010l_2.3596_20ma010d_-2.3596.wav,5.120882032407934
1553-140048-0014_8238-274553-0043_8975-270782-0017_4214-7146-0059,train-clean-100\1553\140048\1553-140048-0014.flac,0.8283985867706417,train-clean-100\8238\274553\8238-274553-0043.flac,0.4014503981972135,train-clean-100\8975\270782\8975-270782-0017.flac,0.5971375744573728,train-clean-100\4214\7146\4214-7146-0059.flac,0.4793202877544487,tr\018c0211_0.54699_20uo0108_-0.54699.wav,1.4025820475457913
6476-96661-0017_3526-175658-0030_8747-293952-0034_5514-19192-0033,train-clean-100\6476\96661\6476-96661-0017.flac,0.2567447719979934,train-clean-100\3526\175658\3526-175658-0030.flac,0.7989631921671131,train-clean-100\8747\293952\8747-293952-0034.flac,0.8209560474200366,train-clean-100\5514\19192\5514-19192-0033.flac,0.4689507820284055,tr\20la0108_0.99765_02eo030y_-0.99765.wav,1.8678863005609263
1578-140049-0029_1624-168623-0042_8580-287363-0032_1334-135589-0031,train-clean-100\1578\140049\1578-140049-0029.flac,0.6755651821756411,train-clean-100\1624\168623\1624-168623-0042.flac,0.5950654128902199,train-clean-100\8580\287363\8580-287363-0032.flac,0.3192123457250103,train-clean-100\1334\135589\1334-135589-0031.flac,0.5938075747967698,tr\208c0101_0.22633_028o0313_-0.22633.wav,0.9496719229512552
103-1240-0008_1867-154075-0045_6078-54007-0015_2436-2476-0016,train-clean-100\103\1240\103-1240-0008.flac,1.0208333784012666,train-clean-100\1867\154075\1867-154075-0045.flac,0.5175831914126336,train-clean-100\6078\54007\6078-54007-0015.flac,0.491578344082252,train-clean-100\2436\2476\2436-2476-0016.flac,0.3232387006391211,tr\20ao0104_2.3496_20bc010c_-2.3496.wav,0.9134694998330491
481-123720-0053_2182-150130-0007_4297-13009-0015_8238-274553-0020,train-clean-100\481\123720\481-123720-0053.flac,0.7287412272931448,train-clean-100\2182\150130\2182-150130-0007.flac,0.7290095743169341,train-clean-100\4297\13009\4297-13009-0015.flac,0.8032498710752547,train-clean-100\8238\274553\8238-274553-0020.flac,0.5394620675508699,tr\20so010n_0.4009_40jc0208_-0.4009.wav,0.644380311688562
2289-152258-0016_103-1240-0001_4406-16882-0034_8770-295465-0003,train-clean-100\2289\152258\2289-152258-0016.flac,0.5003805121644513,train-clean-100\103\1240\103-1240-0001.flac,1.1790194499761582,train-clean-100\4406\16882\4406-16882-0034.flac,0.6876547294048564,train-clean-100\8770\295465\8770-295465-0003.flac,0.6046211763092665,tr\01mo030n_2.4064_20do0103_-2.4064.wav,0.8902376927098082
4051-11218-0037_8975-270782-0097_2989-138035-0029_426-122822-0034,train-clean-100\4051\11218\4051-11218-0037.flac,0.7078553418614121,train-clean-100\8975\270782\8975-270782-0097.flac,0.6935811653893337,train-clean-100\2989\138035\2989-138035-0029.flac,0.3597703848942813,train-clean-100\426\122822\426-122822-0034.flac,0.7951335954246682,tr\408o030n_0.56904_206o010k_-0.56904.wav,3.83788658828095
8088-284756-0009_4214-7146-0014_5163-39921-0023_328-129766-0039,train-clean-100\8088\284756\8088-284756-0009.flac,0.6958659859262485,train-clean-100\4214\7146\4214-7146-0014.flac,0.3824915643681399,train-clean-100\5163\39921\5163-39921-0023.flac,1.2702282653838204,train-clean-100\328\129766\328-129766-0039.flac,0.6394578173481948,tr\20vo010q_1.6492_01kc0215_-1.6492.wav,1.8900628106580488
87-121553-0056_3242-8112-0001_4788-91208-0027_6019-3185-0083,train-clean-100\87\121553\87-121553-0056.flac,0.590087952376455,train-clean-100\3242\8112\3242-8112-0001.flac,0.5271605251896867,train-clean-100\4788\91208\4788-91208-0027.flac,0.5479040151082883,train-clean-100\6019\3185\6019-3185-0083.flac,0.4676128333782805,tr\40ko030y_1.766_013o0307_-1.766.wav,1.7075767610107215
3214-167607-0008_5789-70653-0014_7190-90542-0068_307-127539-0033,train-clean-100\3214\167607\3214-167607-0008.flac,0.3060957247301621,train-clean-100\5789\70653\5789-70653-0014.flac,0.5663973116845246,train-clean-100\7190\90542\7190-90542-0068.flac,0.9044421355200248,train-clean-100\307\127539\307-127539-0033.flac,0.7856699290503442,tr\01zo030t_1.2308_20ro010m_-1.2308.wav,0.930159929186667
460-172359-0069_2893-139322-0010_5652-19215-0050_6880-216547-0021,train-clean-100\460\172359\460-172359-0069.flac,0.9343940060144592,train-clean-100\2893\139322\2893-139322-0010.flac,0.5946868013045076,train-clean-100\5652\19215\5652-19215-0050.flac,0.6891877634604201,train-clean-100\6880\216547\6880-216547-0021.flac,0.6882329605956302,tr\40mc021f_0.94661_401c0213_-0.94661.wav,1.7984280579903251
2391-145015-0036_4680-16041-0015_1034-121119-0089_6531-61334-0064,train-clean-100\2391\145015\2391-145015-0036.flac,0.5474958986802612,train-clean-100\4680\16041\4680-16041-0015.flac,0.541295054997828,train-clean-100\1034\121119\1034-121119-0089.flac,0.6052715781481093,train-clean-100\6531\61334\6531-61334-0064.flac,0.6648725298637832,tr\40co0314_0.30317_02co0318_-0.30317.wav,1.1251159912672914
163-122947-0043_5390-30102-0008_5393-19219-0050_8123-275216-0011,train-clean-100\163\122947\163-122947-0043.flac,1.9144644686100207,train-clean-100\5390\30102\5390-30102-0008.flac,0.6202554119516933,train-clean-100\5393\19219\5393-19219-0050.flac,0.5795425180441167,train-clean-100\8123\275216\8123-275216-0011.flac,0.5715795777706841,tr\40no0319_2.4363_01na010k_-2.4363.wav,0.8530634075511561
7505-258964-0012_27-123349-0014_4406-16882-0028_6818-68772-0039,train-clean-100\7505\258964\7505-258964-0012.flac,0.6986094743324821,train-clean-100\27\123349\27-123349-0014.flac,1.390120853673282,train-clean-100\4406\16882\4406-16882-0028.flac,0.3958465154497776,train-clean-100\6818\68772\6818-68772-0039.flac,0.5041468085830807,tr\20oo0101_1.2741_01ao030d_-1.2741.wav,0.6232714080437705
2007-132570-0044_1578-140049-0008_332-128985-0077_2817-142371-0057,train-clean-100\2007\132570\2007-132570-0044.flac,0.6264083973622124,train-clean-100\1578\140049\1578-140049-0008.flac,0.3408687998732556,train-clean-100\332\128985\332-128985-0077.flac,0.4743331376241494,train-clean-100\2817\142371\2817-142371-0057.flac,1.158538477680576,tr\027o030s_1.5947_20ho010m_-1.5947.wav,2.5918426484963564
1235-135883-0032_6064-300880-0016_6531-61334-0102_2384-152900-0088,train-clean-100\1235\135883\1235-135883-0032.flac,0.904160263144369,train-clean-100\6064\300880\6064-300880-0016.flac,0.7366066640243437,train-clean-100\6531\61334\6531-61334-0102.flac,0.7735621243223499,train-clean-100\2384\152900\2384-152900-0088.flac,0.6013938116233193,tr\40oo030r_2.4894_027o0306_-2.4894.wav,1.6982265642053942
911-128684-0054_302-123516-0026_7278-91083-0032_196-122150-0003,train-clean-100\911\128684\911-128684-0054.flac,0.9143736370624228,train-clean-100\302\123516\302-123516-0026.flac,0.6036390025417615,train-clean-100\7278\91083\7278-91083-0032.flac,0.7723541309948924,train-clean-100\196\122150\196-122150-0003.flac,0.9431840823340086,tr\209o0104_0.32977_01ao0315_-0.32977.wav,5.085076320167031
441-128982-0003_1970-10594-0012_1069-133699-0034_7800-283492-0006,train-clean-100\441\128982\441-128982-0003.flac,0.4233516175056659,train-clean-100\1970\10594\1970-10594-0012.flac,0.6610906685306372,train-clean-100\1069\133699\1069-133699-0034.flac,0.5989359584918121,train-clean-100\7800\283492\7800-283492-0006.flac,0.6598492914971835,tr\20ao010l_0.21264_01uo030u_-0.21264.wav,1.607170222165217
2843-152918-0081_3235-11599-0006_5778-12761-0031_2952-407-0013,train-clean-100\2843\152918\2843-152918-0081.flac,0.8142710878368158,train-clean-100\3235\11599\3235-11599-0006.flac,0.319167256123801,train-clean-100\5778\12761\5778-12761-0031.flac,0.7875959277176535,train-clean-100\2952\407\2952-407-0013.flac,0.569192628874752,tr\20jc010e_1.5706_01lo030j_-1.5706.wav,1.2874967962178463
211-122425-0042_4088-158079-0018_4830-25904-0036_78-369-0043,train-clean-100\211\122425\211-122425-0042.flac,0.9932358989538866,train-clean-100\4088\158079\4088-158079-0018.flac,0.4297928763029123,train-clean-100\4830\25904\4830-25904-0036.flac,0.9480786951603312,train-clean-100\78\369\78-369-0043.flac,0.6475279440972472,tr\20do0101_2.2624_20ma0112_-2.2624.wav,2.5086605567657125
1578-140049-0004_7800-283492-0031_7059-88364-0016_3235-11599-0003,train-clean-100\1578\140049\1578-140049-0004.flac,0.607179167030413,train-clean-100\7800\283492\7800-283492-0031.flac,0.5869340916848641,train-clean-100\7059\88364\7059-88364-0016.flac,0.462734599357099,train-clean-100\3235\11599\3235-11599-0003.flac,0.4147237543974574,tr\206o0105_0.85457_20co010d_-0.85457.wav,0.3747815176720611
200-124140-0003_1737-142397-0018_3607-135982-0028_3440-171009-0064,train-clean-100\200\124140\200-124140-0003.flac,0.98728960606578,train-clean-100\1737\142397\1737-142397-0018.flac,0.3958215720653311,train-clean-100\3607\135982\3607-135982-0028.flac,0.8710866011556226,train-clean-100\3440\171009\3440-171009-0064.flac,0.5893830678140163,tr\40ma010o_0.84794_018o030x_-0.84794.wav,4.218055252724552
3168-173565-0060_3112-9555-0045_7517-100442-0019_1098-133695-0015,train-clean-100\3168\173565\3168-173565-0060.flac,0.5366937563313126,train-clean-100\3112\9555\3112-9555-0045.flac,0.3596567803901365,train-clean-100\7517\100442\7517-100442-0019.flac,0.4301735150506264,train-clean-100\1098\133695\1098-133695-0015.flac,0.5772346865099672,tr\01sa010c_1.8142_40no0307_-1.8142.wav,0.5357930665416714
3168-173564-0045_4680-16026-0027_4267-72637-0026_4853-29413-0032,train-clean-100\3168\173564\3168-173564-0045.flac,0.4459106026218921,train-clean-100\4680\16026\4680-16026-0027.flac,0.1802680061461668,train-clean-100\4267\72637\4267-72637-0026.flac,0.6366143842496326,train-clean-100\4853\29413\4853-29413-0032.flac,0.8023628582441062,tr\20lo010k_0.3723_205a010j_-0.3723.wav,2.36940146008198
7859-102519-0048_7780-274562-0006_125-121124-0081_5703-47198-0003,train-clean-100\7859\102519\7859-102519-0048.flac,0.61302960207132,train-clean-100\7780\274562\7780-274562-0006.flac,0.3988386378210348,train-clean-100\125\121124\125-121124-0081.flac,0.5180007883819957,train-clean-100\5703\47198\5703-47198-0003.flac,0.7284866098760944,tr\407o030j_0.52722_01lo030j_-0.52722.wav,0.5006833650719483
2384-152900-0056_3723-171631-0010_6367-74004-0034_7505-83618-0004,train-clean-100\2384\152900\2384-152900-0056.flac,0.5906997303268284,train-clean-100\3723\171631\3723-171631-0010.flac,0.7821059192134348,train-clean-100\6367\74004\6367-74004-0034.flac,0.5213621790020568,train-clean-100\7505\83618\7505-83618-0004.flac,0.6241835399447191,tr\01to0316_1.9121_20sc010j_-1.9121.wav,0.95145523505284
