mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,source_3_path,source_3_gain,noise_path,noise_gain
201-127786-0039_2691-156750-0018_3723-171115-0030,train-clean-100\201\127786\201-127786-0039.flac,0.5850586885514868,train-clean-100\2691\156750\2691-156750-0018.flac,0.8025465646585824,train-clean-100\3723\171115\3723-171115-0030.flac,0.5102768499081173,tr\20eo0104_0.47617_02bo031f_-0.47617.wav,0.940049230992802
5104-33406-0023_150-126107-0001_1926-147979-0050,train-clean-100\5104\33406\5104-33406-0023.flac,0.696631130588979,train-clean-100\150\126107\150-126107-0001.flac,1.1170145224082089,train-clean-100\1926\147979\1926-147979-0050.flac,0.6312288058613845,tr\015o030n_0.25513_20va010a_-0.25513.wav,1.061782837729895
3486-166446-0041_2092-145709-0012_8238-274553-0019,train-clean-100\3486\166446\3486-166446-0041.flac,0.1651785081434792,train-clean-100\2092\145709\2092-145709-0012.flac,0.3488896462647499,train-clean-100\8238\274553\8238-274553-0019.flac,0.6620466661501945,tr\01na010x_1.4973_025o030u_-1.4973.wav,3.0827791551401487
307-127540-0026_2136-5147-0001_8238-283452-0026,train-clean-100\307\127540\307-127540-0026.flac,0.3813319519462116,train-clean-100\2136\5147\2136-5147-0001.flac,0.2962102279526071,train-clean-100\8238\283452\8238-283452-0026.flac,0.5534135684911865,tr\01nc021b_0.60202_01zc020c_-0.60202.wav,0.5966568593608645
7059-88364-0016_1553-140047-0035_3242-67168-0036,train-clean-100\7059\88364\7059-88364-0016.flac,0.8386483163010513,train-clean-100\1553\140047\1553-140047-0035.flac,0.608133496499037,train-clean-100\3242\67168\3242-67168-0036.flac,0.4109918739901896,tr\01lc020b_1.3319_02aa010h_-1.3319.wav,1.1738401642517065
1867-148436-0027_1502-122619-0095_6848-252322-0001,train-clean-100\1867\148436\1867-148436-0027.flac,1.0284321364623317,train-clean-100\1502\122619\1502-122619-0095.flac,0.5611144893130668,train-clean-100\6848\252322\6848-252322-0001.flac,0.4072820237099726,tr\40hc0219_1.8427_02co031d_-1.8427.wav,1.632840407371027
5778-12761-0015_311-124404-0092_8609-283227-0066,train-clean-100\5778\12761\5778-12761-0015.flac,0.4888751818434442,train-clean-100\311\124404\311-124404-0092.flac,0.9685405503852232,train-clean-100\8609\283227\8609-283227-0066.flac,0.7600141765444527,tr\404a010t_0.018758_01jo0315_-0.018758.wav,1.1607835217090154
198-126831-0004_5163-18515-0049_3235-11599-0012,train-clean-100\198\126831\198-126831-0004.flac,2.250510445382137,train-clean-100\5163\18515\5163-18515-0049.flac,0.7654087472455976,train-clean-100\3235\11599\3235-11599-0012.flac,0.5666648747581057,tr\20ro0102_1.7882_20ca010l_-1.7882.wav,1.1126432391478518
6836-61803-0018_1624-168623-0046_2952-408-0007,train-clean-100\6836\61803\6836-61803-0018.flac,0.7115349762748606,train-clean-100\1624\168623\1624-168623-0046.flac,0.4607722795863734,train-clean-100\2952\408\2952-408-0007.flac,0.5973640079254305,tr\01ao0315_2.1939_015o030l_-2.1939.wav,1.4240722675899626
5192-19396-0016_298-126790-0025_311-124404-0101,train-clean-100\5192\19396\5192-19396-0016.flac,0.4441845118077527,train-clean-100\298\126790\298-126790-0025.flac,0.6659321202068619,train-clean-100\311\124404\311-124404-0101.flac,0.9038934676970998,tr\017c020z_1.6178_02ac0201_-1.6178.wav,0.5349569928687761
83-3054-0003_5022-29405-0011_2384-152900-0086,train-clean-100\83\3054\83-3054-0003.flac,0.5509317545865704,train-clean-100\5022\29405\5022-29405-0011.flac,0.5102695845130903,train-clean-100\2384\152900\2384-152900-0086.flac,0.5381597879691613,tr\20aa010l_0.88947_028o0313_-0.88947.wav,3.9418983519322826
4397-15678-0020_3664-178366-0017_322-124147-0081,train-clean-100\4397\15678\4397-15678-0020.flac,0.808245357565748,train-clean-100\3664\178366\3664-178366-0017.flac,0.3122628357601461,train-clean-100\322\124147\322-124147-0081.flac,0.705771615520179,tr\40gc0213_0.11631_40ec021c_-0.11631.wav,0.5590515221119606
7067-76047-0015_3947-13260-0023_625-132112-0030,train-clean-100\7067\76047\7067-76047-0015.flac,0.499273477631879,train-clean-100\3947\13260\3947-13260-0023.flac,0.3578374698031196,train-clean-100\625\132112\625-132112-0030.flac,0.7608105484156431,tr\01oc021b_0.90425_20lo010k_-0.90425.wav,0.8466256283373761
3526-176651-0000_7190-90542-0044_5867-48852-0021,train-clean-100\3526\176651\3526-176651-0000.flac,1.1957252011884827,train-clean-100\7190\90542\7190-90542-0044.flac,0.8935192270069692,train-clean-100\5867\48852\5867-48852-0021.flac,0.399422438547976,tr\018o030t_2.1931_011c020i_-2.1931.wav,0.9434101589470868
1098-133695-0008_2911-15045-0013_2159-179154-0036,train-clean-100\1098\133695\1098-133695-0008.flac,0.3031035063904458,train-clean-100\2911\15045\2911-15045-0013.flac,0.3692941396981657,train-clean-100\2159\179154\2159-179154-0036.flac,0.9274671035728532,tr\209c0102_2.482_40bo0307_-2.482.wav,2.9805471990064785
6836-76549-0005_8838-298546-0050_60-121082-0054,train-clean-100\6836\76549\6836-76549-0005.flac,0.6407338990463028,train-clean-100\8838\298546\8838-298546-0050.flac,0.4624738712065651,train-clean-100\60\121082\60-121082-0054.flac,0.9628822746991964,tr\01lo030c_1.64_01jc0213_-1.64.wav,2.822626128630226
118-47824-0036_1963-142776-0002_3259-158083-0051,train-clean-100\118\47824\118-47824-0036.flac,0.3868714787993542,train-clean-100\1963\142776\1963-142776-0002.flac,0.6389464666629934,train-clean-100\3259\158083\3259-158083-0051.flac,0.5604015589036329,tr\209o010h_1.0655_20ca010d_-1.0655.wav,2.370228543402208
911-128684-0032_248-130697-0018_887-123291-0012,train-clean-100\911\128684\911-128684-0032.flac,0.809936055014514,train-clean-100\248\130697\248-130697-0018.flac,0.6788750881167834,train-clean-100\887\123291\887-123291-0012.flac,1.0248755195877344,tr\20so0108_0.64328_02co030m_-0.64328.wav,1.993708616502138
3607-135982-0049_1246-124548-0021_1963-142776-0022,train-clean-100\3607\135982\3607-135982-0049.flac,0.9068273860139026,train-clean-100\1246\124548\1246-124548-0021.flac,1.7134979848879286,train-clean-100\1963\142776\1963-142776-0022.flac,0.4949434116216235,tr\01vc0208_1.5247_025o030x_-1.5247.wav,1.0535584605028123
19-227-0011_233-134440-0021_3723-171631-0035,train-clean-100\19\227\19-227-0011.flac,0.4974125060830481,train-clean-100\233\134440\233-134440-0021.flac,0.7683735418718473,train-clean-100\3723\171631\3723-171631-0035.flac,0.4181298608694884,tr\01bc020k_0.8374_025o030x_-0.8374.wav,1.440718763944533
6563-63821-0004_4859-29340-0019_311-124404-0044,train-clean-100\6563\63821\6563-63821-0004.flac,1.0108907202367965,train-clean-100\4859\29340\4859-29340-0019.flac,0.6649264134918602,train-clean-100\311\124404\311-124404-0044.flac,0.9628347108473668,tr\20fa010j_1.2835_40io030g_-1.2835.wav,2.909822938817272
909-131041-0023_5561-41616-0019_3982-178459-0015,train-clean-100\909\131041\909-131041-0023.flac,0.5188366138940941,train-clean-100\5561\41616\5561-41616-0019.flac,0.4009242339891253,train-clean-100\3982\178459\3982-178459-0015.flac,0.8420162822857183,tr\40la010v_1.6976_01ao030e_-1.6976.wav,1.1191673307442862
89-218-0031_1926-147987-0028_4441-76250-0025,train-clean-100\89\218\89-218-0031.flac,0.6304751640468687,train-clean-100\1926\147987\1926-147987-0028.flac,1.4611720930378738,train-clean-100\4441\76250\4441-76250-0025.flac,0.3384781819803165,tr\01co0301_0.51699_20fa010e_-0.51699.wav,3.4628369691934706
839-130898-0004_4859-29340-0000_5678-43302-0006,train-clean-100\839\130898\839-130898-0004.flac,0.5829591775661334,train-clean-100\4859\29340\4859-29340-0000.flac,0.838359115907053,train-clean-100\5678\43302\5678-43302-0006.flac,0.7033714108545236,tr\209o0104_1.4462_01wa0102_-1.4462.wav,1.2577931861395637
1737-142397-0018_4898-20016-0028_839-130898-0052,train-clean-100\1737\142397\1737-142397-0018.flac,0.9141923738278382,train-clean-100\4898\20016\4898-20016-0028.flac,0.7242881627119911,train-clean-100\839\130898\839-130898-0052.flac,0.6430438823099939,tr\40ia010f_2.2946_01ko0307_-2.2946.wav,4.682974851803233
7148-59157-0029_1970-28415-0007_8014-112602-0005,train-clean-100\7148\59157\7148-59157-0029.flac,0.3241640963695706,train-clean-100\1970\28415\1970-28415-0007.flac,0.662834815732581,train-clean-100\8014\112602\8014-112602-0005.flac,0.6982840881844941,tr\204o010c_1.2439_40do030y_-1.2439.wav,4.469999803318062
7800-283492-0019_8312-279790-0000_8975-270782-0099,train-clean-100\7800\283492\7800-283492-0019.flac,0.6712061107909643,train-clean-100\8312\279790\8312-279790-0000.flac,0.9643247734705692,train-clean-100\8975\270782\8975-270782-0099.flac,0.4553748642184921,tr\02co030d_0.56966_01go0317_-0.56966.wav,2.391640656992324
5390-30096-0033_5456-24741-0016_8609-262281-0031,train-clean-100\5390\30096\5390-30096-0033.flac,0.563407532433856,train-clean-100\5456\24741\5456-24741-0016.flac,0.3747859963845463,train-clean-100\8609\262281\8609-262281-0031.flac,0.8424048460780765,tr\40ea0108_0.4436_40gc020g_-0.4436.wav,1.2857044921980247
8324-286681-0000_1116-132847-0000_3259-158083-0101,train-clean-100\8324\286681\8324-286681-0000.flac,0.4083278759058634,train-clean-100\1116\132847\1116-132847-0000.flac,0.6226022296550622,train-clean-100\3259\158083\3259-158083-0101.flac,0.7487724966373723,tr\01vo030a_1.6223_206o0105_-1.6223.wav,3.075856673390412
1743-142914-0000_7859-102519-0041_2989-138028-0047,train-clean-100\1743\142914\1743-142914-0000.flac,1.1127555529664943,train-clean-100\7859\102519\7859-102519-0041.flac,0.5598440211171833,train-clean-100\2989\138028\2989-138028-0047.flac,0.8000506810433882,tr\027o030g_0.0049146_20ic010i_-0.0049146.wav,0.728757023060319
3259-158083-0084_229-130880-0010_3699-47246-0006,train-clean-100\3259\158083\3259-158083-0084.flac,0.7117053869057911,train-clean-100\229\130880\229-130880-0010.flac,0.8679319572767985,train-clean-100\3699\47246\3699-47246-0006.flac,0.5461337644783854,tr\20ro010c_1.7349_01ic020k_-1.7349.wav,1.827950250545469
78-368-0045_1235-135887-0017_8975-270782-0007,train-clean-100\78\368\78-368-0045.flac,0.3794103440118232,train-clean-100\1235\135887\1235-135887-0017.flac,0.6509043041401315,train-clean-100\8975\270782\8975-270782-0007.flac,0.8796775302891664,tr\01bc0207_2.1146_014o030k_-2.1146.wav,0.7153493167971975
5778-54535-0002_3807-4923-0008_5703-47198-0008,train-clean-100\5778\54535\5778-54535-0002.flac,0.3382244116504623,train-clean-100\3807\4923\3807-4923-0008.flac,0.2577835890677125,train-clean-100\5703\47198\5703-47198-0008.flac,0.7018200669751065,tr\01vo0309_2.2917_01ro030y_-2.2917.wav,4.3836016647400005
839-130898-0025_248-130644-0004_5390-24512-0014,train-clean-100\839\130898\839-130898-0025.flac,0.5793321154837079,train-clean-100\248\130644\248-130644-0004.flac,1.587111469709015,train-clean-100\5390\24512\5390-24512-0014.flac,0.5459573873502894,tr\20vo0103_0.75461_01zo030j_-0.75461.wav,3.914798486605375
3112-9555-0041_328-129766-0055_5561-39621-0027,train-clean-100\3112\9555\3112-9555-0041.flac,0.3062522972143079,train-clean-100\328\129766\328-129766-0055.flac,0.4029547266268645,train-clean-100\5561\39621\5561-39621-0027.flac,0.1548657263816923,tr\01lo0307_1.6813_01va0102_-1.6813.wav,2.072542176868162
196-122159-0006_4018-103416-0006_2691-156755-0015,train-clean-100\196\122159\196-122159-0006.flac,0.553202987602839,train-clean-100\4018\103416\4018-103416-0006.flac,0.4984167530948395,train-clean-100\2691\156755\2691-156755-0015.flac,0.3693058058931824,tr\40dc020a_0.21383_01ao031a_-0.21383.wav,2.4742372188516266
201-122255-0038_83-3054-0019_6209-34601-0001,train-clean-100\201\122255\201-122255-0038.flac,0.5004240315517159,train-clean-100\83\3054\83-3054-0019.flac,0.7874326773228209,train-clean-100\6209\34601\6209-34601-0001.flac,0.6917770639042663,tr\20qo0101_0.15375_027o030s_-0.15375.wav,0.9974923714783712
2182-181183-0029_5750-100289-0008_250-142286-0011,train-clean-100\2182\181183\2182-181183-0029.flac,0.8386950508001669,train-clean-100\5750\100289\5750-100289-0008.flac,0.3586463946952299,train-clean-100\250\142286\250-142286-0011.flac,1.2375508851504722,tr\20uo010i_1.1211_02bo0316_-1.1211.wav,0.9358096087015454
5022-29405-0017_5322-7678-0006_6209-34601-0004,train-clean-100\5022\29405\5022-29405-0017.flac,0.257237297566887,train-clean-100\5322\7678\5322-7678-0006.flac,0.7955938781740439,train-clean-100\6209\34601\6209-34601-0004.flac,0.7581061978003951,tr\019c0208_1.8563_40lo030m_-1.8563.wav,2.4057714346346253
2514-149482-0042_1898-145715-0017_3436-172171-0059,train-clean-100\2514\149482\2514-149482-0042.flac,0.621948060400268,train-clean-100\1898\145715\1898-145715-0017.flac,0.5778670860493648,train-clean-100\3436\172171\3436-172171-0059.flac,0.4264402711359445,tr\40do030y_0.064169_40fc020i_-0.064169.wav,1.6640651158765198
6078-54013-0063_6415-116629-0015_4214-7146-0063,train-clean-100\6078\54013\6078-54013-0063.flac,0.6144059289393417,train-clean-100\6415\116629\6415-116629-0015.flac,0.4400851443332535,train-clean-100\4214\7146\4214-7146-0063.flac,0.8313990231728589,tr\01ko0314_2.3112_01po030u_-2.3112.wav,1.5632394422703342
4481-17499-0034_1116-137572-0039_7113-86041-0057,train-clean-100\4481\17499\4481-17499-0034.flac,0.368361115264743,train-clean-100\1116\137572\1116-137572-0039.flac,1.5832753170532865,train-clean-100\7113\86041\7113-86041-0057.flac,0.7243232743784093,tr\01co030d_0.082633_01bc021a_-0.082633.wav,0.5149722670626401
3240-131231-0021_2196-170379-0020_374-180298-0013,train-clean-100\3240\131231\3240-131231-0021.flac,0.6691405164886224,train-clean-100\2196\170379\2196-170379-0020.flac,0.3618133817917697,train-clean-100\374\180298\374-180298-0013.flac,0.803771922490853,tr\40bc020b_0.72996_401o0301_-0.72996.wav,2.321575646432403
5867-48852-0089_4018-107338-0014_248-130644-0006,train-clean-100\5867\48852\5867-48852-0089.flac,0.568670972948727,train-clean-100\4018\107338\4018-107338-0014.flac,0.3944277500730375,train-clean-100\248\130644\248-130644-0006.flac,1.2709139614972798,tr\20fo0103_0.85628_40ba010a_-0.85628.wav,0.6008417007559705
8088-284756-0002_201-122255-0025_446-123502-0019,train-clean-100\8088\284756\8088-284756-0002.flac,0.6193736760897929,train-clean-100\201\122255\201-122255-0025.flac,0.8778545273589041,train-clean-100\446\123502\446-123502-0019.flac,0.92157101272792,tr\018c0211_0.54699_20uo0108_-0.54699.wav,1.3810780041993609
426-122822-0028_6147-34607-0018_2989-138035-0024,train-clean-100\426\122822\426-122822-0028.flac,0.5777447860410533,train-clean-100\6147\34607\6147-34607-0018.flac,0.3552680538034485,train-clean-100\2989\138035\2989-138035-0024.flac,0.5636685536317784,tr\01zo030t_2.4777_403c021g_-2.4777.wav,2.2382135393520524
87-121553-0001_6531-61334-0001_3857-180923-0004,train-clean-100\87\121553\87-121553-0001.flac,0.340301573019871,train-clean-100\6531\61334\6531-61334-0001.flac,0.6886536570682421,train-clean-100\3857\180923\3857-180923-0004.flac,0.7443268315388522,tr\40no030u_0.71319_40fo0315_-0.71319.wav,0.2613308729662398
1992-141719-0005_1743-142914-0013_3607-135982-0031,train-clean-100\1992\141719\1992-141719-0005.flac,0.7885928191592881,train-clean-100\1743\142914\1743-142914-0013.flac,0.664891902010993,train-clean-100\3607\135982\3607-135982-0031.flac,0.9324337810550696,tr\01lo030c_0.91826_404o030d_-0.91826.wav,2.679048068741602
5339-14133-0052_229-130880-0021_89-218-0007,train-clean-100\5339\14133\5339-14133-0052.flac,0.4027091560362977,train-clean-100\229\130880\229-130880-0021.flac,0.6710526387492791,train-clean-100\89\218\89-218-0007.flac,0.4900718028342214,tr\01nc0202_0.41859_01ic020u_-0.41859.wav,1.131101371968319
8123-275209-0034_2136-5140-0033_2691-156745-0001,train-clean-100\8123\275209\8123-275209-0034.flac,0.9222762584197832,train-clean-100\2136\5140\2136-5140-0033.flac,0.4297992898368313,train-clean-100\2691\156745\2691-156745-0001.flac,0.4601780751037437,tr\40pa010k_2.2358_40ko030l_-2.2358.wav,0.7335600297254038
730-360-0013_125-121342-0013_8838-298545-0052,train-clean-100\730\360\730-360-0013.flac,0.713981808014846,train-clean-100\125\121342\125-121342-0013.flac,1.3883800644078732,train-clean-100\8838\298545\8838-298545-0052.flac,0.5493343484439244,tr\20ao010b_1.3933_40ac0209_-1.3933.wav,1.1164606879130992
5652-39938-0003_6529-62556-0037_2436-2477-0026,train-clean-100\5652\39938\5652-39938-0003.flac,0.5726684915096981,train-clean-100\6529\62556\6529-62556-0037.flac,0.6319717187867084,train-clean-100\2436\2477\2436-2477-0026.flac,1.0449466779276344,tr\209c010q_0.73158_20ro010b_-0.73158.wav,1.059604291810728
7078-271888-0032_201-127786-0010_322-124147-0028,train-clean-100\7078\271888\7078-271888-0032.flac,0.3414876499063835,train-clean-100\201\127786\201-127786-0010.flac,0.6026571346237354,train-clean-100\322\124147\322-124147-0028.flac,0.6386364731245685,tr\01sc021a_1.551_01jo0315_-1.551.wav,0.8976550698250081
1723-141149-0044_7067-76048-0017_322-124146-0017,train-clean-100\1723\141149\1723-141149-0044.flac,0.9445949513537554,train-clean-100\7067\76048\7067-76048-0017.flac,0.8493906859580329,train-clean-100\322\124146\322-124146-0017.flac,0.7336743965412245,tr\01wo031d_1.2368_40da010w_-1.2368.wav,4.923152436108169
40-121026-0033_4018-107312-0032_5049-25947-0009,train-clean-100\40\121026\40-121026-0033.flac,0.7765143564172257,train-clean-100\4018\107312\4018-107312-0032.flac,0.7914473448791768,train-clean-100\5049\25947\5049-25947-0009.flac,1.3732655048011346,tr\40aa010b_0.86455_20do010h_-0.86455.wav,2.0623762717874654
4813-248641-0026_1502-122615-0008_3486-166446-0012,train-clean-100\4813\248641\4813-248641-0026.flac,0.4182103245449127,train-clean-100\1502\122615\1502-122615-0008.flac,1.116828436135184,train-clean-100\3486\166446\3486-166446-0012.flac,0.1437274672864088,tr\40mo0316_1.1848_01qo0301_-1.1848.wav,4.513161175049995
1363-135842-0020_3699-19402-0005_5163-39921-0028,train-clean-100\1363\135842\1363-135842-0020.flac,0.417552971433668,train-clean-100\3699\19402\3699-19402-0005.flac,0.3260246245041973,train-clean-100\5163\39921\5163-39921-0028.flac,0.6255504485206297,tr\40io0318_1.5462_40ac020q_-1.5462.wav,2.0296638058220484
8630-305212-0021_3879-174923-0060_3607-135982-0005,train-clean-100\8630\305212\8630-305212-0021.flac,0.3162548245688318,train-clean-100\3879\174923\3879-174923-0060.flac,0.5916218132112613,train-clean-100\3607\135982\3607-135982-0005.flac,1.1484835130872515,tr\20ro0106_1.6174_40oa010r_-1.6174.wav,1.141009093499541
60-121082-0064_8108-280359-0010_4297-13006-0006,train-clean-100\60\121082\60-121082-0064.flac,1.603067763696561,train-clean-100\8108\280359\8108-280359-0010.flac,0.554744902385881,train-clean-100\4297\13006\4297-13006-0006.flac,0.5834304706826263,tr\20bo010p_1.6366_40da0102_-1.6366.wav,3.316476605588344
1069-133699-0016_125-121124-0060_8238-283452-0042,train-clean-100\1069\133699\1069-133699-0016.flac,0.4973781670139861,train-clean-100\125\121124\125-121124-0060.flac,0.735828335544245,train-clean-100\8238\283452\8238-283452-0042.flac,0.8631760442352518,tr\028o030j_0.38788_20ha010f_-0.38788.wav,2.392488962434688
696-92939-0030_201-127786-0035_7367-86737-0052,train-clean-100\696\92939\696-92939-0030.flac,0.3540254562182635,train-clean-100\201\127786\201-127786-0035.flac,0.3586253503206877,train-clean-100\7367\86737\7367-86737-0052.flac,0.6883183099494317,tr\20so010l_0.071033_20ko010a_-0.071033.wav,2.2025849983475445
89-218-0019_229-130880-0034_1447-17506-0020,train-clean-100\89\218\89-218-0019.flac,0.3763148803682627,train-clean-100\229\130880\229-130880-0034.flac,0.7874252798538606,train-clean-100\1447\17506\1447-17506-0020.flac,0.4005240198741805,tr\01pa010y_0.77544_20lo0103_-0.77544.wav,2.3085052881431145
254-12312-0012_8324-286682-0045_5390-30102-0024,train-clean-100\254\12312\254-12312-0012.flac,0.5629401133357078,train-clean-100\8324\286682\8324-286682-0045.flac,1.0324877496345493,train-clean-100\5390\30102\5390-30102-0024.flac,0.3293080333620244,tr\408a010u_1.4481_20so010l_-1.4481.wav,1.788360850320517
3259-158083-0024_3168-173565-0037_460-172359-0002,train-clean-100\3259\158083\3259-158083-0024.flac,0.707526683411816,train-clean-100\3168\173565\3168-173565-0037.flac,0.295812069526262,train-clean-100\460\172359\460-172359-0002.flac,1.439989683409919,tr\01zo030r_0.27949_01jo030h_-0.27949.wav,0.5980053549298834
7226-86964-0058_19-198-0006_328-129766-0070,train-clean-100\7226\86964\7226-86964-0058.flac,0.6127706797755419,train-clean-100\19\198\19-198-0006.flac,0.4803087727683722,train-clean-100\328\129766\328-129766-0070.flac,1.3229751582514513,tr\01lo0319_2.1167_01xo031e_-2.1167.wav,1.5606495179855993
3440-171009-0003_6209-34599-0036_6019-3185-0065,train-clean-100\3440\171009\3440-171009-0003.flac,0.46796097939081,train-clean-100\6209\34599\6209-34599-0036.flac,0.4765928090279852,train-clean-100\6019\3185\6019-3185-0065.flac,0.5453395190176143,tr\20so0106_1.5343_01ba0106_-1.5343.wav,1.631512529510589
3526-176651-0016_8609-262281-0026_6147-34606-0023,train-clean-100\3526\176651\3526-176651-0016.flac,0.8978894916397149,train-clean-100\8609\262281\8609-262281-0026.flac,0.8748923513439384,train-clean-100\6147\34606\6147-34606-0023.flac,0.6429495798058014,tr\20lo010e_1.2618_20pa010x_-1.2618.wav,0.8083177908228897
7190-90542-0081_8630-305212-0020_2007-149877-0057,train-clean-100\7190\90542\7190-90542-0081.flac,1.3914227449073773,train-clean-100\8630\305212\8630-305212-0020.flac,0.4974090671151809,train-clean-100\2007\149877\2007-149877-0057.flac,0.5117881851838871,tr\01bo030p_0.60342_02ao030j_-0.60342.wav,0.7743825871405372
1898-145702-0011_7859-102519-0017_7505-258958-0028,train-clean-100\1898\145702\1898-145702-0011.flac,0.4529102049843067,train-clean-100\7859\102519\7859-102519-0017.flac,0.3469634033659433,train-clean-100\7505\258958\7505-258958-0028.flac,0.7442803989228848,tr\40ja0105_1.0913_20so010l_-1.0913.wav,0.3006820984544592
2092-145709-0007_7178-34644-0048_5867-48852-0007,train-clean-100\2092\145709\2092-145709-0007.flac,0.5558262404475451,train-clean-100\7178\34644\7178-34644-0048.flac,0.4205681083065183,train-clean-100\5867\48852\5867-48852-0007.flac,0.2805089350562875,tr\014a010v_0.77977_01lo0310_-0.77977.wav,0.9033731183876036
831-130746-0014_4406-16883-0010_1926-147987-0006,train-clean-100\831\130746\831-130746-0014.flac,0.3527067599322222,train-clean-100\4406\16883\4406-16883-0010.flac,1.0609890282315988,train-clean-100\1926\147987\1926-147987-0006.flac,0.9965354022164188,tr\20ao010b_1.7848_01oo0303_-1.7848.wav,0.4162697490777226
5192-19397-0083_125-121124-0020_8425-287387-0019,train-clean-100\5192\19397\5192-19397-0083.flac,0.4731403516708345,train-clean-100\125\121124\125-121124-0020.flac,1.29353189479029,train-clean-100\8425\287387\8425-287387-0019.flac,0.7314870930454813,tr\01bc020b_1.9509_40go0310_-1.9509.wav,0.6780084469501801
8051-118101-0011_5456-62043-0003_5322-7680-0007,train-clean-100\8051\118101\8051-118101-0011.flac,0.6146491176297405,train-clean-100\5456\62043\5456-62043-0003.flac,0.4711589826175298,train-clean-100\5322\7680\5322-7680-0007.flac,0.497063394891106,tr\017a010v_2.377_01jo030q_-2.377.wav,1.1796963228522228
7067-76047-0043_1116-132847-0006_909-131041-0028,train-clean-100\7067\76047\7067-76047-0043.flac,0.9532038572398452,train-clean-100\1116\132847\1116-132847-0006.flac,0.5470071429321578,train-clean-100\909\131041\909-131041-0028.flac,0.6713849268641773,tr\01ba010g_0.4859_40io0310_-0.4859.wav,3.5415234431405684
7794-295955-0003_3242-8112-0033_1624-168623-0022,train-clean-100\7794\295955\7794-295955-0003.flac,0.8045042747159588,train-clean-100\3242\8112\3242-8112-0033.flac,0.6227449788287897,train-clean-100\1624\168623\1624-168623-0022.flac,0.8264046867897791,tr\206c010g_2.3421_025o030z_-2.3421.wav,0.6730595813310735
6385-220959-0000_4297-13009-0032_4137-11701-0043,train-clean-100\6385\220959\6385-220959-0000.flac,0.643768011275564,train-clean-100\4297\13009\4297-13009-0032.flac,0.9675064089370804,train-clean-100\4137\11701\4137-11701-0043.flac,0.3314060533591398,tr\20ea010j_0.56935_01ko031f_-0.56935.wav,3.5874292663714447
250-140277-0001_5678-43301-0010_3879-173592-0008,train-clean-100\250\140277\250-140277-0001.flac,1.0583525902267472,train-clean-100\5678\43301\5678-43301-0010.flac,0.9691693723773832,train-clean-100\3879\173592\3879-173592-0008.flac,0.7854712643980846,tr\01lo0314_0.16575_02ba010m_-0.16575.wav,2.052201997568956
4018-107338-0008_4297-13009-0006_7226-86964-0024,train-clean-100\4018\107338\4018-107338-0008.flac,0.4538684242733674,train-clean-100\4297\13009\4297-13009-0006.flac,0.7645998577628262,train-clean-100\7226\86964\7226-86964-0024.flac,0.3862949910528686,tr\20eo010f_0.22384_403o031a_-0.22384.wav,2.845047934239207
6563-63821-0002_2952-408-0029_8770-295463-0022,train-clean-100\6563\63821\6563-63821-0002.flac,0.7151050569652763,train-clean-100\2952\408\2952-408-0029.flac,0.5226225298083658,train-clean-100\8770\295463\8770-295463-0022.flac,0.2586666964002501,tr\40ca010a_2.1474_20ro010b_-2.1474.wav,0.5379413378052162
8629-261139-0054_4267-287369-0016_1034-121119-0025,train-clean-100\8629\261139\8629-261139-0054.flac,1.66357348866772,train-clean-100\4267\287369\4267-287369-0016.flac,0.4730261598821787,train-clean-100\1034\121119\1034-121119-0025.flac,0.7911353697798601,tr\01uo030q_1.2697_012c0218_-1.2697.wav,2.839970848939654
1355-39947-0022_19-227-0052_1624-168623-0033,train-clean-100\1355\39947\1355-39947-0022.flac,0.5691542629778242,train-clean-100\19\227\19-227-0052.flac,0.6575848453847667,train-clean-100\1624\168623\1624-168623-0033.flac,0.3249280758723968,tr\20qa0113_0.86274_029o030p_-0.86274.wav,6.847332546356854
3440-171006-0023_5022-29411-0050_7278-104730-0010,train-clean-100\3440\171006\3440-171006-0023.flac,0.5399762391785118,train-clean-100\5022\29411\5022-29411-0050.flac,0.5764577974672337,train-clean-100\7278\104730\7278-104730-0010.flac,0.8323934050431457,tr\404c0206_0.98766_20so010n_-0.98766.wav,1.4859993478509723
4267-287369-0020_3168-173565-0003_27-124992-0024,train-clean-100\4267\287369\4267-287369-0020.flac,0.5379897228199705,train-clean-100\3168\173565\3168-173565-0003.flac,1.0048692472884797,train-clean-100\27\124992\27-124992-0024.flac,1.4761859914440814,tr\40io0319_2.4579_207o0109_-2.4579.wav,0.9480866852295516
6818-68772-0032_4340-15220-0051_2514-149482-0090,train-clean-100\6818\68772\6818-68772-0032.flac,0.6055599999371896,train-clean-100\4340\15220\4340-15220-0051.flac,0.8776246845720598,train-clean-100\2514\149482\2514-149482-0090.flac,0.3790347912872304,tr\01jo030v_0.44161_012o030i_-0.44161.wav,2.71562837809857
5703-47212-0036_1743-142913-0011_8051-118101-0033,train-clean-100\5703\47212\5703-47212-0036.flac,0.2283014443649236,train-clean-100\1743\142913\1743-142913-0011.flac,0.6496908645254412,train-clean-100\8051\118101\8051-118101-0033.flac,0.6940928102996711,tr\01lo0312_0.25027_40ba010z_-0.25027.wav,1.058065141920165
